u,i,ts,label,idx,original_date
2821,4125,1552731058.0,1,57535,2019-03-16 10:10:58
2819,4125,1552731060.0,1,57536,2019-03-16 10:11:00
3002,14217,1552731078.0,0,57537,2019-03-16 10:11:18
3003,18040,1552731091.0,0,57538,2019-03-16 10:11:31
3000,5038,1552731103.0,0,57539,2019-03-16 10:11:43
2995,6560,1552731115.0,0,57540,2019-03-16 10:11:55
3007,18041,1552731152.0,0,57541,2019-03-16 10:12:32
2819,16038,1552731162.0,1,57542,2019-03-16 10:12:42
42,12691,1552731166.0,0,57543,2019-03-16 10:12:46
2999,18042,1552731184.0,0,57544,2019-03-16 10:13:04
2821,4125,1552731189.0,1,57545,2019-03-16 10:13:09
2819,4125,1552731191.0,1,57546,2019-03-16 10:13:11
3203,4118,1552731199.0,3,57547,2019-03-16 10:13:19
418,4358,1552731210.0,0,57548,2019-03-16 10:13:30
3204,4118,1552731214.0,3,57549,2019-03-16 10:13:34
210,18038,1552731214.0,1,57550,2019-03-16 10:13:34
3002,15026,1552731224.0,0,57551,2019-03-16 10:13:44
3003,14732,1552731235.0,0,57552,2019-03-16 10:13:55
3000,18043,1552731249.0,0,57553,2019-03-16 10:14:09
41,17449,1552731260.0,3,57554,2019-03-16 10:14:20
2995,14425,1552731260.0,0,57555,2019-03-16 10:14:20
52,4146,1552731266.0,3,57556,2019-03-16 10:14:26
1783,4118,1552731270.0,3,57557,2019-03-16 10:14:30
2962,4118,1552731271.0,3,57558,2019-03-16 10:14:31
263,4118,1552731278.0,3,57559,2019-03-16 10:14:38
2819,16038,1552731283.0,1,57560,2019-03-16 10:14:43
3086,4118,1552731293.0,3,57561,2019-03-16 10:14:53
3007,18044,1552731299.0,0,57562,2019-03-16 10:14:59
3205,4118,1552731307.0,3,57563,2019-03-16 10:15:07
52,4160,1552731308.0,3,57564,2019-03-16 10:15:08
42,16663,1552731311.0,0,57565,2019-03-16 10:15:11
2819,4125,1552731315.0,1,57566,2019-03-16 10:15:15
2999,16837,1552731322.0,0,57567,2019-03-16 10:15:22
418,4358,1552731360.0,0,57568,2019-03-16 10:16:00
124,4206,1552731380.0,3,57569,2019-03-16 10:16:20
114,18045,1552731381.0,3,57570,2019-03-16 10:16:21
2558,10335,1552731393.0,3,57571,2019-03-16 10:16:33
195,4865,1552731393.0,3,57572,2019-03-16 10:16:33
67,4159,1552731393.0,3,57573,2019-03-16 10:16:33
2558,17742,1552731393.0,3,57574,2019-03-16 10:16:33
1712,9827,1552731394.0,3,57575,2019-03-16 10:16:34
3002,13248,1552731394.0,0,57576,2019-03-16 10:16:34
3003,18046,1552731406.0,0,57577,2019-03-16 10:16:46
67,7130,1552731414.0,3,57578,2019-03-16 10:16:54
3000,9623,1552731417.0,0,57579,2019-03-16 10:16:57
2995,18047,1552731428.0,0,57580,2019-03-16 10:17:08
2764,4118,1552731445.0,3,57581,2019-03-16 10:17:25
148,4206,1552731456.0,3,57582,2019-03-16 10:17:36
2126,4118,1552731464.0,3,57583,2019-03-16 10:17:44
3007,18048,1552731467.0,0,57584,2019-03-16 10:17:47
2999,11327,1552731494.0,0,57585,2019-03-16 10:18:14
952,4118,1552731504.0,3,57586,2019-03-16 10:18:24
3086,4118,1552731509.0,3,57587,2019-03-16 10:18:29
263,4118,1552731510.0,3,57588,2019-03-16 10:18:30
210,18038,1552731515.0,1,57589,2019-03-16 10:18:35
3205,4118,1552731528.0,3,57590,2019-03-16 10:18:48
801,4118,1552731529.0,3,57591,2019-03-16 10:18:49
3002,18049,1552731541.0,0,57592,2019-03-16 10:19:01
2167,4118,1552731545.0,3,57593,2019-03-16 10:19:05
3003,11971,1552731565.0,0,57594,2019-03-16 10:19:25
2821,4125,1552731576.0,1,57595,2019-03-16 10:19:36
3000,18050,1552731578.0,0,57596,2019-03-16 10:19:38
2962,4118,1552731585.0,3,57597,2019-03-16 10:19:45
2995,11601,1552731590.0,0,57598,2019-03-16 10:19:50
3081,4410,1552731605.0,3,57599,2019-03-16 10:20:05
84,4118,1552731615.0,3,57600,2019-03-16 10:20:15
3007,18051,1552731638.0,0,57601,2019-03-16 10:20:38
2211,4118,1552731642.0,3,57602,2019-03-16 10:20:42
2999,18052,1552731676.0,0,57603,2019-03-16 10:21:16
1735,4118,1552731679.0,3,57604,2019-03-16 10:21:19
42,12816,1552731701.0,0,57605,2019-03-16 10:21:41
1837,18053,1552731705.0,3,57606,2019-03-16 10:21:45
295,4118,1552731783.0,3,57607,2019-03-16 10:23:03
42,18054,1552731800.0,0,57608,2019-03-16 10:23:20
120,4171,1552731810.0,3,57609,2019-03-16 10:23:30
3086,4118,1552731814.0,3,57610,2019-03-16 10:23:34
1783,4118,1552731815.0,3,57611,2019-03-16 10:23:35
210,18038,1552731816.0,1,57612,2019-03-16 10:23:36
2962,4118,1552731817.0,3,57613,2019-03-16 10:23:37
2167,4118,1552731821.0,3,57614,2019-03-16 10:23:41
3002,18055,1552731824.0,0,57615,2019-03-16 10:23:44
3000,18056,1552731853.0,0,57616,2019-03-16 10:24:13
3003,11424,1552731853.0,0,57617,2019-03-16 10:24:13
2995,7971,1552731853.0,0,57618,2019-03-16 10:24:13
382,18057,1552731868.0,3,57619,2019-03-16 10:24:28
263,4118,1552731868.0,3,57620,2019-03-16 10:24:28
1121,4118,1552731874.0,3,57621,2019-03-16 10:24:34
67,4128,1552731886.0,3,57622,2019-03-16 10:24:46
67,7130,1552731886.0,3,57623,2019-03-16 10:24:46
41,17449,1552731887.0,3,57624,2019-03-16 10:24:47
141,4171,1552731888.0,3,57625,2019-03-16 10:24:48
3206,18057,1552731890.0,3,57626,2019-03-16 10:24:50
418,4358,1552731890.0,0,57627,2019-03-16 10:24:50
2367,18057,1552731899.0,3,57628,2019-03-16 10:24:59
3007,18058,1552731903.0,0,57629,2019-03-16 10:25:03
385,18057,1552731918.0,3,57630,2019-03-16 10:25:18
39,18059,1552731922.0,3,57631,2019-03-16 10:25:22
3207,18057,1552731924.0,3,57632,2019-03-16 10:25:24
2999,18060,1552731928.0,0,57633,2019-03-16 10:25:28
42,18061,1552731941.0,0,57634,2019-03-16 10:25:41
112,4171,1552731962.0,3,57635,2019-03-16 10:26:02
3002,14321,1552731963.0,0,57636,2019-03-16 10:26:03
1712,9827,1552731965.0,3,57637,2019-03-16 10:26:05
3199,17705,1552731974.0,3,57638,2019-03-16 10:26:14
77,4151,1552731981.0,3,57639,2019-03-16 10:26:21
195,4865,1552731986.0,3,57640,2019-03-16 10:26:26
3208,4240,1552731986.0,3,57641,2019-03-16 10:26:26
2558,10339,1552731988.0,3,57642,2019-03-16 10:26:28
2558,5071,1552731988.0,3,57643,2019-03-16 10:26:28
2760,16437,1552731991.0,3,57644,2019-03-16 10:26:31
238,4118,1552731993.0,3,57645,2019-03-16 10:26:33
109,4171,1552731994.0,3,57646,2019-03-16 10:26:34
52,4565,1552731997.0,3,57647,2019-03-16 10:26:37
109,4171,1552731997.0,3,57648,2019-03-16 10:26:37
3003,6750,1552731998.0,0,57649,2019-03-16 10:26:38
2995,18062,1552731998.0,0,57650,2019-03-16 10:26:38
3000,9059,1552731998.0,0,57651,2019-03-16 10:26:38
418,4538,1552732043.0,0,57652,2019-03-16 10:27:23
3007,17749,1552732043.0,0,57653,2019-03-16 10:27:23
139,4171,1552732072.0,3,57654,2019-03-16 10:27:52
2999,18063,1552732075.0,0,57655,2019-03-16 10:27:55
42,18064,1552732087.0,0,57656,2019-03-16 10:28:07
3002,12643,1552732099.0,0,57657,2019-03-16 10:28:19
3209,18065,1552732116.0,3,57658,2019-03-16 10:28:36
210,18038,1552732117.0,1,57659,2019-03-16 10:28:37
1783,4118,1552732117.0,3,57660,2019-03-16 10:28:37
3003,18066,1552732132.0,0,57661,2019-03-16 10:28:52
3000,18067,1552732132.0,0,57662,2019-03-16 10:28:52
2995,18068,1552732132.0,0,57663,2019-03-16 10:28:52
3086,4118,1552732132.0,3,57664,2019-03-16 10:28:52
2167,4118,1552732133.0,3,57665,2019-03-16 10:28:53
2962,4118,1552732142.0,3,57666,2019-03-16 10:29:02
2760,16437,1552732154.0,3,57667,2019-03-16 10:29:14
3139,4118,1552732196.0,3,57668,2019-03-16 10:29:56
141,4171,1552732212.0,3,57669,2019-03-16 10:30:12
3007,7323,1552732218.0,0,57670,2019-03-16 10:30:18
418,4358,1552732218.0,0,57671,2019-03-16 10:30:18
2821,4125,1552732220.0,1,57672,2019-03-16 10:30:20
2999,13346,1552732244.0,0,57673,2019-03-16 10:30:44
3002,18069,1552732262.0,0,57674,2019-03-16 10:31:02
3208,4240,1552732268.0,3,57675,2019-03-16 10:31:08
195,4865,1552732284.0,3,57676,2019-03-16 10:31:24
39,18070,1552732289.0,3,57677,2019-03-16 10:31:29
39,18070,1552732289.0,3,57678,2019-03-16 10:31:29
3003,18071,1552732289.0,0,57679,2019-03-16 10:31:29
112,4171,1552732295.0,3,57680,2019-03-16 10:31:35
2995,18072,1552732303.0,0,57681,2019-03-16 10:31:43
3000,7989,1552732303.0,0,57682,2019-03-16 10:31:43
2821,4125,1552732343.0,1,57683,2019-03-16 10:32:23
77,4448,1552732381.0,3,57684,2019-03-16 10:33:01
3210,4118,1552732389.0,3,57685,2019-03-16 10:33:09
120,4171,1552732410.0,3,57686,2019-03-16 10:33:30
148,4206,1552732412.0,3,57687,2019-03-16 10:33:32
210,18038,1552732418.0,1,57688,2019-03-16 10:33:38
255,4118,1552732431.0,3,57689,2019-03-16 10:33:51
263,4118,1552732447.0,3,57690,2019-03-16 10:34:07
2167,4118,1552732461.0,3,57691,2019-03-16 10:34:21
124,4206,1552732462.0,3,57692,2019-03-16 10:34:22
41,17449,1552732464.0,3,57693,2019-03-16 10:34:24
282,4118,1552732464.0,3,57694,2019-03-16 10:34:24
2821,4125,1552732476.0,1,57695,2019-03-16 10:34:36
57,4118,1552732482.0,3,57696,2019-03-16 10:34:42
42,16609,1552732489.0,0,57697,2019-03-16 10:34:49
2962,4118,1552732498.0,3,57698,2019-03-16 10:34:58
3007,9893,1552732500.0,0,57699,2019-03-16 10:35:00
76,18073,1552732513.0,0,57700,2019-03-16 10:35:13
418,4477,1552732531.0,0,57701,2019-03-16 10:35:31
3002,18074,1552732531.0,0,57702,2019-03-16 10:35:31
2999,14247,1552732531.0,0,57703,2019-03-16 10:35:31
638,4118,1552732546.0,3,57704,2019-03-16 10:35:46
3003,8134,1552732553.0,0,57705,2019-03-16 10:35:53
1712,9827,1552732554.0,3,57706,2019-03-16 10:35:54
2995,18075,1552732564.0,0,57707,2019-03-16 10:36:04
3000,18076,1552732564.0,0,57708,2019-03-16 10:36:04
3139,4118,1552732580.0,3,57709,2019-03-16 10:36:20
542,4118,1552732583.0,3,57710,2019-03-16 10:36:23
2558,18077,1552732586.0,3,57711,2019-03-16 10:36:26
2558,15497,1552732586.0,3,57712,2019-03-16 10:36:26
3031,18078,1552732607.0,3,57713,2019-03-16 10:36:47
52,4174,1552732610.0,3,57714,2019-03-16 10:36:50
2821,4125,1552732614.0,1,57715,2019-03-16 10:36:54
42,17957,1552732628.0,0,57716,2019-03-16 10:37:08
1872,18079,1552732635.0,3,57717,2019-03-16 10:37:15
1872,18079,1552732636.0,3,57718,2019-03-16 10:37:16
3007,5479,1552732641.0,0,57719,2019-03-16 10:37:21
2999,18080,1552732668.0,0,57720,2019-03-16 10:37:48
3002,18081,1552732668.0,0,57721,2019-03-16 10:37:48
418,4477,1552732680.0,0,57722,2019-03-16 10:38:00
3003,18082,1552732694.0,0,57723,2019-03-16 10:38:14
2995,18083,1552732708.0,0,57724,2019-03-16 10:38:28
3000,18084,1552732708.0,0,57725,2019-03-16 10:38:28
52,4128,1552732714.0,3,57726,2019-03-16 10:38:34
1017,4118,1552732725.0,3,57727,2019-03-16 10:38:45
2167,4118,1552732733.0,3,57728,2019-03-16 10:38:53
2821,4125,1552732737.0,1,57729,2019-03-16 10:38:57
1943,4118,1552732737.0,3,57730,2019-03-16 10:38:57
42,18085,1552732767.0,0,57731,2019-03-16 10:39:27
3199,17705,1552732768.0,3,57732,2019-03-16 10:39:28
2962,4118,1552732768.0,3,57733,2019-03-16 10:39:28
148,4206,1552732769.0,3,57734,2019-03-16 10:39:29
84,4118,1552732771.0,3,57735,2019-03-16 10:39:31
1783,4118,1552732782.0,3,57736,2019-03-16 10:39:42
3007,14375,1552732783.0,0,57737,2019-03-16 10:39:43
801,4118,1552732784.0,3,57738,2019-03-16 10:39:44
2666,4118,1552732811.0,3,57739,2019-03-16 10:40:11
2819,4125,1552732817.0,1,57740,2019-03-16 10:40:17
2999,18086,1552732818.0,0,57741,2019-03-16 10:40:18
3002,5536,1552732818.0,0,57742,2019-03-16 10:40:18
139,4206,1552732829.0,3,57743,2019-03-16 10:40:29
418,4358,1552732832.0,0,57744,2019-03-16 10:40:32
3003,12800,1552732845.0,0,57745,2019-03-16 10:40:45
2214,4118,1552732860.0,3,57746,2019-03-16 10:41:00
2995,18087,1552732864.0,0,57747,2019-03-16 10:41:04
3000,11745,1552732864.0,0,57748,2019-03-16 10:41:04
2821,4125,1552732869.0,1,57749,2019-03-16 10:41:09
3031,18078,1552732870.0,3,57750,2019-03-16 10:41:10
975,18088,1552732907.0,3,57751,2019-03-16 10:41:47
3211,18089,1552732940.0,3,57752,2019-03-16 10:42:20
2819,4125,1552732943.0,1,57753,2019-03-16 10:42:23
3007,18090,1552732948.0,0,57754,2019-03-16 10:42:28
137,18091,1552732957.0,3,57755,2019-03-16 10:42:37
52,4174,1552732964.0,3,57756,2019-03-16 10:42:44
3002,18092,1552732965.0,0,57757,2019-03-16 10:42:45
2999,11972,1552732977.0,0,57758,2019-03-16 10:42:57
2821,4125,1552732991.0,1,57759,2019-03-16 10:43:11
141,4171,1552732998.0,3,57760,2019-03-16 10:43:18
3003,18093,1552733006.0,0,57761,2019-03-16 10:43:26
2995,18094,1552733020.0,0,57762,2019-03-16 10:43:40
418,4358,1552733020.0,0,57763,2019-03-16 10:43:40
3000,18095,1552733020.0,0,57764,2019-03-16 10:43:40
2167,4118,1552733044.0,3,57765,2019-03-16 10:44:04
801,4118,1552733047.0,3,57766,2019-03-16 10:44:07
2819,4125,1552733070.0,1,57767,2019-03-16 10:44:30
3212,7533,1552733084.0,3,57768,2019-03-16 10:44:44
2962,4118,1552733092.0,3,57769,2019-03-16 10:44:52
120,4171,1552733097.0,3,57770,2019-03-16 10:44:57
2821,4125,1552733118.0,1,57771,2019-03-16 10:45:18
42,18096,1552733142.0,0,57772,2019-03-16 10:45:42
1712,9827,1552733161.0,3,57773,2019-03-16 10:46:01
125,18097,1552733162.0,3,57774,2019-03-16 10:46:02
41,17449,1552733179.0,3,57775,2019-03-16 10:46:19
2558,17718,1552733187.0,3,57776,2019-03-16 10:46:27
129,18059,1552733187.0,3,57777,2019-03-16 10:46:27
2558,15849,1552733187.0,3,57778,2019-03-16 10:46:27
3007,18098,1552733190.0,0,57779,2019-03-16 10:46:30
2819,4125,1552733201.0,1,57780,2019-03-16 10:46:41
3002,15139,1552733202.0,0,57781,2019-03-16 10:46:42
1239,18099,1552733206.0,3,57782,2019-03-16 10:46:46
2999,18100,1552733214.0,0,57783,2019-03-16 10:46:54
473,4118,1552733215.0,3,57784,2019-03-16 10:46:55
473,4118,1552733215.0,3,57785,2019-03-16 10:46:55
473,4118,1552733215.0,3,57786,2019-03-16 10:46:55
473,4118,1552733215.0,3,57787,2019-03-16 10:46:55
3213,18101,1552733233.0,3,57788,2019-03-16 10:47:13
3003,18102,1552733238.0,0,57789,2019-03-16 10:47:18
3000,18103,1552733238.0,0,57790,2019-03-16 10:47:18
2995,18104,1552733238.0,0,57791,2019-03-16 10:47:18
2821,4125,1552733248.0,1,57792,2019-03-16 10:47:28
148,4206,1552733257.0,3,57793,2019-03-16 10:47:37
418,4477,1552733262.0,0,57794,2019-03-16 10:47:42
42,18105,1552733288.0,0,57795,2019-03-16 10:48:08
146,18106,1552733296.0,3,57796,2019-03-16 10:48:16
3214,4118,1552733305.0,3,57797,2019-03-16 10:48:25
3007,18107,1552733316.0,0,57798,2019-03-16 10:48:36
141,4206,1552733335.0,3,57799,2019-03-16 10:48:55
2962,4118,1552733335.0,3,57800,2019-03-16 10:48:55
3002,10138,1552733340.0,0,57801,2019-03-16 10:49:00
2167,4118,1552733341.0,3,57802,2019-03-16 10:49:01
511,4118,1552733344.0,3,57803,2019-03-16 10:49:04
2999,14982,1552733354.0,0,57804,2019-03-16 10:49:14
129,18059,1552733355.0,3,57805,2019-03-16 10:49:15
495,18108,1552733359.0,3,57806,2019-03-16 10:49:19
1239,18099,1552733361.0,3,57807,2019-03-16 10:49:21
1299,4118,1552733372.0,3,57808,2019-03-16 10:49:32
146,18106,1552733372.0,3,57809,2019-03-16 10:49:32
3003,12939,1552733380.0,0,57810,2019-03-16 10:49:40
2995,6981,1552733380.0,0,57811,2019-03-16 10:49:40
3000,18109,1552733380.0,0,57812,2019-03-16 10:49:40
52,4352,1552733404.0,3,57813,2019-03-16 10:50:04
418,4358,1552733404.0,0,57814,2019-03-16 10:50:04
1783,4118,1552733408.0,3,57815,2019-03-16 10:50:08
125,18097,1552733423.0,3,57816,2019-03-16 10:50:23
1121,4118,1552733427.0,3,57817,2019-03-16 10:50:27
146,18106,1552733444.0,3,57818,2019-03-16 10:50:44
111,4118,1552733452.0,3,57819,2019-03-16 10:50:52
52,6794,1552733455.0,3,57820,2019-03-16 10:50:55
1633,4118,1552733464.0,3,57821,2019-03-16 10:51:04
3007,12580,1552733472.0,0,57822,2019-03-16 10:51:12
42,12129,1552733472.0,0,57823,2019-03-16 10:51:12
305,4118,1552733475.0,3,57824,2019-03-16 10:51:15
3002,7858,1552733488.0,0,57825,2019-03-16 10:51:28
3215,5991,1552733496.0,3,57826,2019-03-16 10:51:36
3216,18110,1552733500.0,3,57827,2019-03-16 10:51:40
2999,9551,1552733504.0,0,57828,2019-03-16 10:51:44
2995,18111,1552733533.0,0,57829,2019-03-16 10:52:13
3003,18112,1552733533.0,0,57830,2019-03-16 10:52:13
3000,18113,1552733533.0,0,57831,2019-03-16 10:52:13
3178,5991,1552733593.0,3,57832,2019-03-16 10:53:13
418,4455,1552733603.0,0,57833,2019-03-16 10:53:23
3191,17870,1552733603.0,3,57834,2019-03-16 10:53:23
3217,5991,1552733610.0,3,57835,2019-03-16 10:53:30
3218,18114,1552733612.0,3,57836,2019-03-16 10:53:32
271,18115,1552733613.0,3,57837,2019-03-16 10:53:33
3007,7270,1552733631.0,0,57838,2019-03-16 10:53:51
3180,17870,1552733641.0,3,57839,2019-03-16 10:54:01
3194,5991,1552733641.0,3,57840,2019-03-16 10:54:01
3002,6659,1552733644.0,0,57841,2019-03-16 10:54:04
1299,4118,1552733657.0,3,57842,2019-03-16 10:54:17
2999,9832,1552733660.0,0,57843,2019-03-16 10:54:20
2962,4118,1552733660.0,3,57844,2019-03-16 10:54:20
41,17449,1552733662.0,3,57845,2019-03-16 10:54:22
3193,17870,1552733677.0,3,57846,2019-03-16 10:54:37
2976,4118,1552733678.0,3,57847,2019-03-16 10:54:38
3219,17870,1552733730.0,3,57848,2019-03-16 10:55:30
3179,17870,1552733742.0,3,57849,2019-03-16 10:55:42
3220,5991,1552733747.0,3,57850,2019-03-16 10:55:47
3221,5991,1552733747.0,3,57851,2019-03-16 10:55:47
3188,17870,1552733753.0,3,57852,2019-03-16 10:55:53
3159,17870,1552733757.0,3,57853,2019-03-16 10:55:57
3176,17870,1552733758.0,3,57854,2019-03-16 10:55:58
3168,17870,1552733758.0,3,57855,2019-03-16 10:55:58
3222,17870,1552733763.0,3,57856,2019-03-16 10:56:03
3223,5991,1552733768.0,3,57857,2019-03-16 10:56:08
3182,5991,1552733772.0,3,57858,2019-03-16 10:56:12
3158,17808,1552733774.0,3,57859,2019-03-16 10:56:14
2558,17921,1552733775.0,3,57860,2019-03-16 10:56:15
3156,5991,1552733781.0,3,57861,2019-03-16 10:56:21
3224,17870,1552733783.0,3,57862,2019-03-16 10:56:23
1712,9827,1552733785.0,3,57863,2019-03-16 10:56:25
1837,18116,1552733786.0,3,57864,2019-03-16 10:56:26
139,4206,1552733786.0,3,57865,2019-03-16 10:56:26
139,4206,1552733786.0,3,57866,2019-03-16 10:56:26
3225,5991,1552733787.0,3,57867,2019-03-16 10:56:27
2558,18117,1552733787.0,3,57868,2019-03-16 10:56:27
2558,15737,1552733787.0,3,57869,2019-03-16 10:56:27
3000,18118,1552733796.0,0,57870,2019-03-16 10:56:36
3003,18119,1552733796.0,0,57871,2019-03-16 10:56:36
2995,18120,1552733796.0,0,57872,2019-03-16 10:56:36
42,18121,1552733807.0,0,57873,2019-03-16 10:56:47
418,4358,1552733855.0,0,57874,2019-03-16 10:57:35
148,4206,1552733865.0,3,57875,2019-03-16 10:57:45
3007,18122,1552733868.0,0,57876,2019-03-16 10:57:48
3002,18123,1552733882.0,0,57877,2019-03-16 10:58:02
2999,18124,1552733895.0,0,57878,2019-03-16 10:58:15
3226,17808,1552733906.0,3,57879,2019-03-16 10:58:26
3003,7853,1552733915.0,0,57880,2019-03-16 10:58:35
2995,11417,1552733915.0,0,57881,2019-03-16 10:58:35
3000,18125,1552733915.0,0,57882,2019-03-16 10:58:35
3179,5991,1552733921.0,3,57883,2019-03-16 10:58:41
225,4118,1552733934.0,3,57884,2019-03-16 10:58:54
3148,5991,1552733935.0,3,57885,2019-03-16 10:58:55
801,4118,1552733939.0,3,57886,2019-03-16 10:58:59
116,4118,1552733943.0,3,57887,2019-03-16 10:59:03
511,4118,1552733954.0,3,57888,2019-03-16 10:59:14
42,9257,1552733954.0,0,57889,2019-03-16 10:59:14
1837,18116,1552733956.0,3,57890,2019-03-16 10:59:16
1379,4118,1552733967.0,3,57891,2019-03-16 10:59:27
3227,17870,1552733998.0,3,57892,2019-03-16 10:59:58
3007,9035,1552734007.0,0,57893,2019-03-16 11:00:07
418,4538,1552734007.0,0,57894,2019-03-16 11:00:07
3126,4118,1552734010.0,3,57895,2019-03-16 11:00:10
343,4118,1552734019.0,3,57896,2019-03-16 11:00:19
3002,9592,1552734019.0,0,57897,2019-03-16 11:00:19
2999,18126,1552734034.0,0,57898,2019-03-16 11:00:34
3000,18127,1552734050.0,0,57899,2019-03-16 11:00:50
3003,18128,1552734050.0,0,57900,2019-03-16 11:00:50
2995,9314,1552734050.0,0,57901,2019-03-16 11:00:50
3228,4118,1552734063.0,3,57902,2019-03-16 11:01:03
1976,14486,1552734066.0,3,57903,2019-03-16 11:01:06
3140,4118,1552734105.0,3,57904,2019-03-16 11:01:45
727,4118,1552734106.0,3,57905,2019-03-16 11:01:46
52,4128,1552734121.0,3,57906,2019-03-16 11:02:01
3191,17870,1552734127.0,3,57907,2019-03-16 11:02:07
3177,17870,1552734134.0,3,57908,2019-03-16 11:02:14
3229,5991,1552734136.0,3,57909,2019-03-16 11:02:16
3230,17870,1552734138.0,3,57910,2019-03-16 11:02:18
42,4985,1552734149.0,0,57911,2019-03-16 11:02:29
3231,17870,1552734149.0,3,57912,2019-03-16 11:02:29
52,5738,1552734152.0,3,57913,2019-03-16 11:02:32
3007,8812,1552734165.0,0,57914,2019-03-16 11:02:45
3156,17870,1552734172.0,3,57915,2019-03-16 11:02:52
3002,7590,1552734177.0,0,57916,2019-03-16 11:02:57
3232,5991,1552734178.0,3,57917,2019-03-16 11:02:58
3233,5991,1552734182.0,3,57918,2019-03-16 11:03:02
3220,17870,1552734186.0,3,57919,2019-03-16 11:03:06
3210,4118,1552734194.0,3,57920,2019-03-16 11:03:14
2995,18129,1552734204.0,0,57921,2019-03-16 11:03:24
2999,18130,1552734204.0,0,57922,2019-03-16 11:03:24
3234,5991,1552734214.0,3,57923,2019-03-16 11:03:34
3000,15635,1552734218.0,0,57924,2019-03-16 11:03:38
3003,18131,1552734218.0,0,57925,2019-03-16 11:03:38
3215,17870,1552734225.0,3,57926,2019-03-16 11:03:45
3140,4118,1552734235.0,3,57927,2019-03-16 11:03:55
3235,17870,1552734237.0,3,57928,2019-03-16 11:03:57
343,4118,1552734246.0,3,57929,2019-03-16 11:04:06
801,4118,1552734251.0,3,57930,2019-03-16 11:04:11
511,4118,1552734252.0,3,57931,2019-03-16 11:04:12
3236,17870,1552734255.0,3,57932,2019-03-16 11:04:15
3237,17870,1552734262.0,3,57933,2019-03-16 11:04:22
449,4118,1552734271.0,3,57934,2019-03-16 11:04:31
2970,4118,1552734277.0,3,57935,2019-03-16 11:04:37
2219,4118,1552734279.0,3,57936,2019-03-16 11:04:39
3188,17870,1552734283.0,3,57937,2019-03-16 11:04:43
3238,4118,1552734284.0,3,57938,2019-03-16 11:04:44
3224,5991,1552734285.0,3,57939,2019-03-16 11:04:45
41,17449,1552734286.0,3,57940,2019-03-16 11:04:46
3176,5991,1552734289.0,3,57941,2019-03-16 11:04:49
3190,17870,1552734301.0,3,57942,2019-03-16 11:05:01
3180,17870,1552734301.0,3,57943,2019-03-16 11:05:01
3239,4118,1552734304.0,3,57944,2019-03-16 11:05:04
3174,5991,1552734306.0,3,57945,2019-03-16 11:05:06
3240,17870,1552734317.0,3,57946,2019-03-16 11:05:17
109,4206,1552734318.0,3,57947,2019-03-16 11:05:18
3181,17870,1552734318.0,3,57948,2019-03-16 11:05:18
3219,17808,1552734322.0,3,57949,2019-03-16 11:05:22
3221,17870,1552734324.0,3,57950,2019-03-16 11:05:24
112,4171,1552734325.0,3,57951,2019-03-16 11:05:25
3241,17870,1552734326.0,3,57952,2019-03-16 11:05:26
3242,5991,1552734327.0,3,57953,2019-03-16 11:05:27
238,4118,1552734331.0,3,57954,2019-03-16 11:05:31
120,4206,1552734338.0,3,57955,2019-03-16 11:05:38
3243,17870,1552734339.0,3,57956,2019-03-16 11:05:39
3159,5991,1552734349.0,3,57957,2019-03-16 11:05:49
137,18132,1552734360.0,3,57958,2019-03-16 11:06:00
3244,4118,1552734365.0,3,57959,2019-03-16 11:06:05
3222,17870,1552734366.0,3,57960,2019-03-16 11:06:06
3162,5991,1552734367.0,3,57961,2019-03-16 11:06:07
1712,9827,1552734367.0,3,57962,2019-03-16 11:06:07
3245,5991,1552734369.0,3,57963,2019-03-16 11:06:09
3178,5991,1552734371.0,3,57964,2019-03-16 11:06:11
3182,17870,1552734382.0,3,57965,2019-03-16 11:06:22
3223,5991,1552734384.0,3,57966,2019-03-16 11:06:24
3225,5991,1552734385.0,3,57967,2019-03-16 11:06:25
12,4118,1552734386.0,3,57968,2019-03-16 11:06:26
2558,16989,1552734387.0,3,57969,2019-03-16 11:06:27
2558,5070,1552734387.0,3,57970,2019-03-16 11:06:27
3161,5991,1552734388.0,3,57971,2019-03-16 11:06:28
3246,5991,1552734390.0,3,57972,2019-03-16 11:06:30
124,4206,1552734391.0,3,57973,2019-03-16 11:06:31
3194,5991,1552734391.0,3,57974,2019-03-16 11:06:31
3168,5991,1552734391.0,3,57975,2019-03-16 11:06:31
124,4206,1552734391.0,3,57976,2019-03-16 11:06:31
3247,17870,1552734392.0,3,57977,2019-03-16 11:06:32
3158,17870,1552734394.0,3,57978,2019-03-16 11:06:34
205,4254,1552734409.0,3,57979,2019-03-16 11:06:49
3248,18133,1552734412.0,3,57980,2019-03-16 11:06:52
148,4206,1552734414.0,3,57981,2019-03-16 11:06:54
194,18134,1552734415.0,3,57982,2019-03-16 11:06:55
3248,18133,1552734421.0,3,57983,2019-03-16 11:07:01
3215,5991,1552734421.0,3,57984,2019-03-16 11:07:01
3093,4118,1552734426.0,3,57985,2019-03-16 11:07:06
3181,5991,1552734433.0,3,57986,2019-03-16 11:07:13
3230,5991,1552734441.0,3,57987,2019-03-16 11:07:21
3148,5991,1552734445.0,3,57988,2019-03-16 11:07:25
111,4118,1552734447.0,3,57989,2019-03-16 11:07:27
